Species,Organism type,Study type,Molecular marker,Scale of study,Author,Year,Title,Journal,Volume/Pages,Type of publication,Editors,Publishers,City,Abstract
"Polypodium interjectum","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Polypodium vulgare","Fern","Conservation +  Genetic diversity assessment","Isozyme/Allozyme","European","Schneller, JJ, Holderegger, R","1996","Genetic variation in small, isolated fern populations.","Journal of Vegetation Science","7: 113-120.","Empirical paper","","","","Differences in genetic variability of several small, isolated populations of four fern species in a restricted area in the Swiss lowlands reflect differences in breeding system, population size, the degree of population fragmentation, and ecological requirements. The investigated populations of Asplenium septentrionale show only little genetic variability (isozyme variation) without gene flow among populations (based on the banding pattern of multi-locus phenotypes), and they persist for long periods despite the small population sizes. In Asplenium ruta-muraria, genetic variability is correlated with age. Young populations show no genetic variation, while old populations show some. All individuals of Polypodium vulgare investigated, either epiphytic or epilithic, share exactly the same enzyme phenotype. The results for these three species can be related to predominance of inbreeding, lack of inbreeding depression, polyploidy, long-distance dispersal, production of large amounts of diaspores, single-spore colonization, and perennial life cycles. Genetic variability in these three species does not seem to be absolutely necessary for the maintenance of their populations. Ecological and demographic factors are considered to be more important. An isolated, glacial relict population of diploid Asplenium viride shows high variability in two out of eight enzyme systems, which may be due to prevailing outbreeding. We discuss aspects of the importance of genetics and life history for conservation biology."
"Polypodium vulgare","Fern","Hybridisation +  Polyploidy +  Taxonomic clarification","Organelle southern RFLP","","Haufler, CH, Soltis, DE, Soltis, PS","1995","Phylogeny of the Polypodium vulgare complex - insights from chloroplast DNA restriction site data.","Systematic Botany","20: 110-119.","Empirical paper","","","","Analysis of chloroplast DNA restriction site data was applied to members of the taxonomically troublesome Polypodium vulgare complex. In this group, chromosomal and isozyme analyses had clarified reticulate patterns of speciation, but had failed to generate robust hypotheses of diploid phylogeny. DNA's of five diploid and Eve tetraploid species, plus two outgroup species, were digested with 11 endonucleases and hybridized to fern chloroplast DNA probes, yielding 60 informative site changes. Restriction site mapping revealed that the general size and structure of the chloroplast genome in Polypodium species corresponds closely to those of other ferns. The mean sequence divergence among diploid Polypodium species (0.017) was high compared to results for congeneric species of seed plants. Using P. plesiosorum and Pleopeltis angusta as outgroups, the monophyly of the P. vulgare complex was supported by at least 17 synapomorphies. Within the complex, two distinct diploid species groups (P. glycyrrhiza + P. californicum and P. amorphum + P. appalachianum + P. sibiricum) were separated by a minimum of 28 restriction site mutations. Molecular data also revealed multiple and, in three cases, reciprocal origins of the tetraploids."
"Polypodium vulgare","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Polypodium vulgare","Fern","Marker development","","North American","Kasireddy, V, Mitchell, E, Murrell, ZE, Gillespie, EL","2018","Fifteen microsatellite markers for the Appalachian rockcap fern, Polypodium appalachianum (Polypodiaceae), and its relatives","Applications In Plant Sciences","6","Empirical paper","","","","Premise of the Study Microsatellite markers were developed for Polypodium appalachianum (Polypodiaceae) to facilitate investigation of species boundaries between P. appalachianum and its putative hybrid, P. virginianum, and potentially among other members of the Miocene-age P. vulgare species complex. Methods and Results Forty-eight primer pairs were designed from Illumina data and screened for successful amplification. Sixteen pairs were genotyped and evaluated for variability within and among three populations in North Carolina, Vermont, and New Hampshire. Twelve of these primer pairs were reliable and polymorphic, exhibiting one to 10 alleles per locus. Cross-species amplification experiments were conducted for P. virginianum and four additional close relatives from the P. vulgare complex in order to maximize information about likely utility within a phylogenetic context. Conclusions These microsatellite markers will be useful in population genetics and species boundaries studies of P. appalachianum and P. virginianum, and likely in other species within the P. vulgare complex."
"Polystichum aculeatum","Fern","Marker development","Nuclear microsatellite","European","de Groot GA, Korpelainen H, Wubs ERJ, Erkens R","2011","ISOLATION OF POLYMORPHIC MICROSATELLITE MARKERS AND TESTS OF CROSS-AMPLIFICATION IN FOUR WIDESPREAD EUROPEAN CALCICOLE FERNS","American Journal of Botany","98: E319-E322","Empirical paper","","","","Premise of the study: Studies on the biogeography and population genetics of the widespread European rock ferns Asplenium scolopendrium, A. trichomanes subsp. quadrivalens, Polystichum setiferum, and P. aculeatum would potentially yield interesting new insights into the colonization capacities of ferns. Markers with sufficient resolution for detailed genetic studies are, however, not yet available. Methods and Results: Using genome screening with intersimple sequence repeat (ISSR) primers, a total of 16 different microsatellite markers were isolated and characterized for the four species. Some of these markers could be exchanged within each congeneric pair. Conclusions: The developed primer sets will be very useful for analyses of the biogeography and population genetics of some widespread calcicole ferns. The observed cross-amplification rates suggest a high potential for application on additional species from the same genera."
"Polystichum aculeatum","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Polystichum aculeatum","Fern","Breeding system +  Genetic diversity assessment","Nuclear microsatellite","European","De Groot, G. A., H. J. During, S. W. Ansell, H. Schneider, P. Bremer, E. R. J. Wubs, J. W. Maas, H. Korpelainen, and R. H. J. Erkens","2012","Diverse spore rains and limited local exchange shape fern genetic diversity in a recently created habitat colonized by long-distance dispersal","Annals of Botany","109:965-978","Empirical paper","","","","Populations established by long-distance colonization are expected to show low levels of genetic variation per population, but strong genetic differentiation among populations. Whether isolated populations indeed show this genetic signature of isolation depends on the amount and diversity of diaspores arriving by long-distance dispersal, and time since colonization. For ferns, however, reliable estimates of long-distance dispersal rates remain largely unknown, and previous studies on fern population genetics often sampled older or non-isolated populations. Young populations in recent, disjunct habitats form a useful study system to improve our understanding of the genetic impact of long-distance dispersal. Microsatellite markers were used to analyse the amount and distribution of genetic diversity in young populations of four widespread calcicole ferns (Asplenium scolopendrium, diploid; Asplenium trichomanes subsp. quadrivalens, tetraploid; Polystichum setiferum, diploid; and Polystichum aculeatum, tetraploid), which are rare in The Netherlands but established multiple populations in a forest (the Kuinderbos) on recently reclaimed Dutch polder land following long-distance dispersal. Reference samples from populations throughout Europe were used to assess how much of the existing variation was already present in the Kuinderbos. A large part of the Dutch and European genetic diversity in all four species was already found in the Kuinderbos. This diversity was strongly partitioned among populations. Most populations showed low genetic variation and high inbreeding coefficients, and were assigned to single, unique gene pools in cluster analyses. Evidence for interpopulational gene flow was low, except for the most abundant species. The results show that all four species, diploids as well as polyploids, were capable of frequent long-distance colonization via single-spore establishment. This indicates that even isolated habitats receive dense and diverse spore rains, including genotypes capable of self-fertilization. Limited gene flow may conserve the genetic signature of multiple long-distance colonization events for several decades."
"Polystichum lonchitis","Fern","Genetic diversity assessment","Nuclear RFLP","","Soltis, PS, Soltis, DE","1992","Conservation of rDNA in Polystichum (Dryopteridaceae).","Plant Systematics and Evolution","181: 11-20.","Empirical paper","","","","Restriction site variation in the nuclear 18S-25S ribosomal RNA genes (rDNA) was analyzed hierarchically in a species complex in the fern genus Polystichum. Two distinct rDNA repeat types were present in all individuals of Polystichum examined. No variation was detected among individuals within a population of P. munitum, among populations of P. munitum or P. imbricans, or among the six diploid species of Polystichum from North America, including the circumboreal P. lonchitis. The identity of rDNA repeats across all six North American species of Polystichum may reflect an overall similarity of the nuclear genomes of these species, an observation supported by isozyme data as well. However, this nuclear similarity contrasts sharply with the highly divergent chloroplast genomes of these six species. The conservative nature of the rDNA in Polystichum also is in contrast to the much more variable rDNAs of most angiosperms investigated. Perhaps the tempo and mode of evolution of rDNA in ferns differ from those of angiosperms; however, the data base for fern rDNA is very small. Furthermore, the number of repeat types per individual is consistent with a diploid, rather than polyploid, condition despite the high chromosome number (n = 41) of these plants, although homogenization of multiple, divergent rRNA genes cannot be disproven."
"Polystichum lonchitis","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Polystichum setiferum","Fern","Marker development","Nuclear microsatellite","European","de Groot GA, Korpelainen H, Wubs ERJ, Erkens R","2011","ISOLATION OF POLYMORPHIC MICROSATELLITE MARKERS AND TESTS OF CROSS-AMPLIFICATION IN FOUR WIDESPREAD EUROPEAN CALCICOLE FERNS","American Journal of Botany","98: E319-E322","Empirical paper","","","","Premise of the study: Studies on the biogeography and population genetics of the widespread European rock ferns Asplenium scolopendrium, A. trichomanes subsp. quadrivalens, Polystichum setiferum, and P. aculeatum would potentially yield interesting new insights into the colonization capacities of ferns. Markers with sufficient resolution for detailed genetic studies are, however, not yet available. Methods and Results: Using genome screening with intersimple sequence repeat (ISSR) primers, a total of 16 different microsatellite markers were isolated and characterized for the four species. Some of these markers could be exchanged within each congeneric pair. Conclusions: The developed primer sets will be very useful for analyses of the biogeography and population genetics of some widespread calcicole ferns. The observed cross-amplification rates suggest a high potential for application on additional species from the same genera."
"Polystichum setiferum","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Polystichum setiferum","Fern","Breeding system +  Genetic diversity assessment","Nuclear microsatellite","European","De Groot, G. A., H. J. During, S. W. Ansell, H. Schneider, P. Bremer, E. R. J. Wubs, J. W. Maas, H. Korpelainen, and R. H. J. Erkens","2012","Diverse spore rains and limited local exchange shape fern genetic diversity in a recently created habitat colonized by long-distance dispersal","Annals of Botany","109:965-978","Empirical paper","","","","Populations established by long-distance colonization are expected to show low levels of genetic variation per population, but strong genetic differentiation among populations. Whether isolated populations indeed show this genetic signature of isolation depends on the amount and diversity of diaspores arriving by long-distance dispersal, and time since colonization. For ferns, however, reliable estimates of long-distance dispersal rates remain largely unknown, and previous studies on fern population genetics often sampled older or non-isolated populations. Young populations in recent, disjunct habitats form a useful study system to improve our understanding of the genetic impact of long-distance dispersal. Microsatellite markers were used to analyse the amount and distribution of genetic diversity in young populations of four widespread calcicole ferns (Asplenium scolopendrium, diploid; Asplenium trichomanes subsp. quadrivalens, tetraploid; Polystichum setiferum, diploid; and Polystichum aculeatum, tetraploid), which are rare in The Netherlands but established multiple populations in a forest (the Kuinderbos) on recently reclaimed Dutch polder land following long-distance dispersal. Reference samples from populations throughout Europe were used to assess how much of the existing variation was already present in the Kuinderbos. A large part of the Dutch and European genetic diversity in all four species was already found in the Kuinderbos. This diversity was strongly partitioned among populations. Most populations showed low genetic variation and high inbreeding coefficients, and were assigned to single, unique gene pools in cluster analyses. Evidence for interpopulational gene flow was low, except for the most abundant species. The results show that all four species, diploids as well as polyploids, were capable of frequent long-distance colonization via single-spore establishment. This indicates that even isolated habitats receive dense and diverse spore rains, including genotypes capable of self-fertilization. Limited gene flow may conserve the genetic signature of multiple long-distance colonization events for several decades."
"Pteridium aquilinum","Fern","Breeding system +  Genetic diversity assessment","Isozyme/Allozyme","Euro-North American","Wolf, PG, Sheffield, E and Haufler, CH","1991","Estimates of gene flow, genetic substructure and population heterogeneity in bracken (Pteridium aquilinum).","Biological Journal of the Linnean Society","42: 407-423.","Empirical paper","","","",""
"Pteridium aquilinum","Fern","Clonal diversity assessment +  Genetic diversity assessment +  Polyploidy","Isozyme/Allozyme","Local: Welsh vice-county area","Sheffield, E, Wolf ,PG, Rumsey, FJ, Robson, DJ, Ranker, TA and Challinor, SM","1993","Spatial distribution and reproductive behaviour of a triploid bracken (Pteridium aquilinum) clone in Britain.","Annals of Botany","72: 231-237","Empirical paper","","","",""
"Pteridium aquilinum","Fern","Breeding system +  Clonal diversity assessment +  Genetic diversity assessment","Isozyme/Allozyme","Euro-North American","Wolf, PG, Haufler, CH and Sheffield, E","1988","Electrophoretic variation and mating system of the clonal weed Pteridium aquilinum (L.) Kuhn (bracken).","Evolution","42: 1350-1355.","Empirical paper","","","",""
"Pteridium aquilinum","Fern","Breeding system","Isozyme/Allozyme","Euro-North American","Wolf, PG, Haufler, CH and Sheffield, E","1987","Electrophoretic evidence for genetic diploidy in the bracken fern (Pteridium aquilinum).","Science","236: 947-949.","Empirical paper","","","",""
"Pteridium aquilinum","Fern","Breeding system +  Genetic diversity assessment","Isozyme/Allozyme","","Korpelainen, H","1995","Mating system and distribution of enzyme genetic variation in bracken (Pteridium aquilinum).","Canadian Journal of Botany","73: 1611-1617.","Empirical paper","","","","An allozyme study of populations of bracken, Pteridium aquilinum, revealed very low rates of intragametophytic selfing, on average 0.046, despite potential hermaphroditism and selfing of the gametophytes. The average number of genotypes per population was only 3.0 and mean heterozygosity equalled 0.015. Several populations consisted of only one genotype. The level of genetic divergence among populations was considerable. The mean value of the differentiation among populations (F-ST) was high (0.307) and the gene flow values were low, equalling 0.52 and 0.23 depending on the method of estimation. It is suggested that the life history of P. aquilinum, characterized by variable rates of spore production, vegetative reproduction, and the inefficiency of gametophyte growth and reproduction in established bracken stands, promotes genetic differentiation between populations."
"Pteridium aquilinum","Fern","Clonal diversity assessment","Isozyme/Allozyme","North American","Parks, JC, Werth, CR","1993","A study of spatial features of clones in a population of bracken fern, Pteridium aquilinum (Dennstaedtiaceae).","American Journal of Botany","80: 537-544.","Empirical paper","","","","Allozymes were used to study the spatial attributes of clones (genets) comprising a population of Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex Heller (bracken fern) in the Appalachian Mountains of Virginia. Ramets (individual leaves) were sampled at intervals of 165 m (or less in some cases) and genotyped for six polymorphic isozyme loci to produce a map depicting the spatial patterning of genets. Forty-five distinct genotypes were detected, 14 of which were sampled more than once, five of these more than four times. Genotype proportions at all loci except Pgm-1 conformed to Hardy-Weinberg expectations. Estimation of allele frequencies in the population used a ''round-robin'' approach that removed any upward bias for rare alleles that distinguish genets. Based on these allele frequencies, the probability that each genotype could arise independently and be sampled was calculated. Some genotypes represented by widely separated ramets had very low probabilities of re-encounter, documenting fragmentation of widespread genets. Coarse-scale mapping indicated a population consisting of many small genets and a few very large ones (up to 1,015 m across). The larger genets tended to be irregular in shape, fragmented, and overlapping. Fine scale mapping of individual fronds in spatially discrete patches of ramets revealed extensive intergrowth of genets, indicating that P. aquilinum exhibits a ''guerrilla-type'' clonal morphology."
"Pteridium aquilinum","Fern","Quantitative trait analysis","To confirm","","Wynn, JM, Small, JL, Pakeman, RJ, Sheffield, E","2000","An assessment of genetic and environmental effects on sporangial development in bracken [Pteridium aquilinum (L.) Kuhn] using a novel quantitative method.","Annals of Botany","85: 113-115.","Empirical paper","","","","A scheme for quantifying sporangial development on Pteridium fronds was constructed. Five stages of development were identified, and the percentage cover of each stage was estimated on one pinna of the frond in question. A weighted sum was calculated to give a single quantitative result. The scheme was used to identify developmental differences in bracken plants of four genotypes grown in factorial combinations of two light and two temperature regimes. Both increased temperature and increased light significantly increased the rate of sporangial development. Genotypes were significantly different from each other, and showed significant differences in response to their environment."
"Pteridium aquilinum","Fern","Marker development","Nuclear microsatellite","Worldwide","Chen, XQ Wang, JX Tian, HL Zhang, XC Wen, J Zhou, SL","2008","Development of microsatellite markers for the bracken fern, Pteridium aquilinum","Molecular Ecology Resources","8: 1491-1493","Empirical Paper","","","","We isolated eight novel polymorphic microsatellite loci from Pteridium aquilinum. These loci were characterized in 30 individuals, one from Bolivia, two from Peru, one from the USA, one from Japan, and 25 from Northeast China to Southwest China. The number of alleles per locus ranged from two to seven. The observed heterozygosity (H-O) ranged from 0.000 to 0.600 with an average of 0.3051, and the expected heterozygosity (H-E) ranged from 0.0966 to 0.7780 with an average of 0.4267. One locus deviated from Hardy-Weinberg equilibrium and four pairs of loci were found to be in linkage disequilibrium. These polymorphic loci will be useful in the study of the population genetic structure of Pteridium."
"Pteridium aquilinum ","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Pteridium aquilinum subsp. aquilinum","Fern","Hybridisation +  Taxonomic clarification"," +  Isozyme/Allozyme","Northern Hemisphere","Rumsey, FJ, Sheffield, E, Haufler, CH","1991","A re-assessment of Pteridium aquilinum (L.) Kuhn in Britain","Watsonia","18: 297-301","Empirical paper","","","",""
"Pteridium aquilinum subsp. latiusculum","Fern","Hybridisation +  Taxonomic clarification"," +  Isozyme/Allozyme","Northern Hemisphere","Rumsey, FJ, Sheffield, E, Haufler, CH","1991","A re-assessment of Pteridium aquilinum (L.) Kuhn in Britain","Watsonia","18: 297-301","Empirical paper","","","",""
"Thelypteris palustris","Fern","DNA barcoding","Organelle sequences","European","de Groot GA, During HJ, Maas JW, Schneider H, Vogel JC, Erkens RHJ","2011","Use of rbcL and trnL-F as a Two-Locus DNA Barcode for Identification of NW-European Ferns: An Ecological Perspective","Plos One ","6","Empirical paper","","","","Although consensus has now been reached on a general two-locus DNA barcode for land plants, the selected combination of markers (rbcL + matK) is not applicable for ferns at the moment. Yet especially for ferns, DNA barcoding is potentially of great value since fern gametophytes-while playing an essential role in fern colonization and reproduction-generally lack the morphological complexity for morphology-based identification and have therefore been underappreciated in ecological studies. We evaluated the potential of a combination of rbcL with a noncoding plastid marker, trnL-F, to obtain DNA-identifications for fern species. A regional approach was adopted, by creating a reference database of trusted rbcL and trnL-F sequences for the wild-occurring homosporous ferns of NW-Europe. A combination of parsimony analyses and distance-based analyses was performed to evaluate the discriminatory power of the two-region barcode. DNA was successfully extracted from 86 tiny fern gametophytes and was used as a test case for the performance of DNA-based identification. Primer universality proved high for both markers. Based on the combined rbcL + trnL-F dataset, all genera as well as all species with non-equal chloroplast genomes formed their own well supported monophyletic clade, indicating a high discriminatory power. Interspecific distances were larger than intraspecific distances for all tested taxa. Identification tests on gametophytes showed a comparable result. All test samples could be identified to genus level, species identification was well possible unless they belonged to a pair of Dryopteris species with completely identical chloroplast genomes. Our results suggest a high potential of the combined use of rbcL and trnL-F as a two-locus cpDNA barcode for identification of fern species. A regional approach may be preferred for ecological tests. We here offer such a ready-to-use barcoding approach for ferns, which opens the way for answering a whole range of questions previously unaddressed in fern gametophyte ecology."
"Trichomanes speciosum","Fern","Clonal diversity assessment +  Conservation +  Genetic diversity assessment","Isozyme/Allozyme","Country: Scotland","Rumsey, FJ, Vogel, JC, Russell, SJ, Barrett, JA and Gibby, M","1999","Population structure and conservation biology of the endangered fern Trichomanes speciosum Willd. (Hymenophyllaceae) at its northern distributional limit.","Biological Journal of the Linnean Society","66: 333-344.","Empirical paper","","","","Genetic diversity in the Killarney fern, Trichomanes speciosum Willd. has been investigated in south-western Scotland, the northern-most limit of the distribution of the sporophyte. T. speciosum is unique amongst European pteridophytes in that both phases of the life cycle are perennial and capable of vegetative propagation. Within sites no variation was revealed by allozyme electrophoresis, even where both generations were growing together. In contrast, diversity was observed among sites, with seven different multilocus phenotypes (MLPs) present in the area. Two of these MLPs covered large areas while the others were restricted to one, or few localities. Asexual reproduction of the gametophyte via gemmae is assumed to be the main means of dispersal in recent times, allowing single clones to become widespread, while the overall genetic variability may be attributed to sexual reproduction and spore dispersal in historic times under more favourable climatic conditions. We suggest that it is not inbreeding, nor lack of genetic variation that limits sporophyte production, but rather the prevailing climatic conditions. The sporophyte is extremely rare and vulnerable. However, when the gametophyte is considered, the species is neither threatened with extinction, nor does it appear to face the danger of marked genetic erosion, because the long-lived gametophyte stage contains all of the genetic variability present in the area and can be regarded as a valuable ‘seed-bank’."
