Species,Organism type,Study type,Molecular marker,Scale of study,Author,Year,Title,Journal,Volume/Pages,Type of publication,Editors,Publishers,City,Abstract
"Pinus sylvestris","Conifer","Adaptation","","European","Chudzinska, E, Celinski, K, Pawlaczyk, EM, Wojnicka-Poltorak, A, Diatta, JB","2016","Trace element contamination differentiates the natural population of Scots pine: evidence from DNA microsatellites and needle morphology","Environmental Science And Pollution Research","23:22151-22162","Empirical paper","","","","The Scots pine is often used in the biomonitoring of forests. Studies on the chemical composition plus variability of its needles morphological structure allow for an assessment of the state of environmental pollution. However, in their natural populations, the response of individual trees to stress differs. This study reports on the influence of long-term soil contamination with trace elements on the morphology of the needles, its possible relation to the differentiation of the genetic pool, and their implications for biomonitoring. In the natural and self-renewable pine stand growing near the point polluter (zinc smelter, Upper Silesia, Poland), two categories of trees are observed with respect to their health status: pollution-tolerant (T) and pollution-sensitive (S). A detailed analysis of the trace element content of the needles reveals that the concentration of Cd, Zn, Pb, and Cu in the needles is significantly higher in S as compared to T individuals. The metal accumulation pattern decidedly follows the sequence Pb > Cd > Cu > Zn. An analysis of the fluctuating asymmetry (FA) of the needles reveals that sensitive trees showed an FA index ten times higher in comparison to tolerant ones. Moreover, the high differences between these S and T tree groups are also observed in the basic genetic diversity parameters investigated by an analysis of DNA simple sequence repeats (SSR). The concentration of trace elements in pine needles, distinct in sensitive and tolerant trees and in connection with their morphological and genetic characteristics, may reflect an adaptation process. The level of Mg and Fe content in the needles could be a physiological-toxicological index for evaluating trace element "lethality" expressed as Mg and Fe mineral-survival strategies. The example of differences described in this Scots pine population should be taken into consideration in ecotoxicological research to better interpret the obtained results."
"Pinus sylvestris","Conifer","Marker development","","European","Zukowska, WB, Wojkiewicz, B, Litkowiec, M, Wachowiak, W","2017","Cross-amplification and multiplexing of cpSSRs and nSSRs in two closely related pine species (Pinus sylvestris L. and P. mugo Turra)","Dendrobiology","77:59-64","Empirical paper","","","","Background: Simple sequence repeats (SSRs) are widespread molecular markers commonly used in population genetic studies. Nowadays, next-generation sequencing (NGS) methods allow identifying thousands of SSRs in one sequencing run, which greatly facilitates isolation and development of new SSRs. However, their usefulness as molecular markers still must be tested empirically on a number of populations to select SSRs with best parameters for future population genetic research. An alternative approach, cheaper and faster than isolation and characterization of new SSRs, involves cross-amplification of SSRs in closely related species. Aims: Our goal was to develop multiplex PCR protocols that will be useful in population genetic studies of Scots pine (Pinus sylvestris L.) and dwarf mountain pine (P. mugo Turra), and possibly other pine species. Methods: We tested 14 chloroplast (cpSSRs) and 22 nuclear (nSSRs) microsatellite markers originally designed for Japanese black pine (P. thunbergii Parl.), P. sylvestris and loblolly pine (P. taeda L.) in four populations of P. sylvestris and P. mugo across different locations in Europe. We designed six multiplex PCRs, which were subsequently screened for their ability to provide repeatable and high quality amplification products using capillary electrophoresis. Results: The transfer rate in our study was similar in both pine species, and it was very high for cpSSRs (93% and 86% for P. sylvestris and P. mugo, respectively) and moderate for nSSRs (59% for both species). We managed to design five well-performing multiplex reactions out of six initially tested. Most of the tested loci were polymorphic. Moreover, the allelic patterns detected at some cpSSRs were species-specific. Conclusions: We provide a set of five multiplexes which can be used in genetic studies of both P. sylvestris and P. mugo. Chloroplast marker PCP30277 is a good candidate for a cheap species diagnostic marker suitable for tracking interspecific gene flow between hybridizing species of P. sylvestris and P. mugo."
"Pinus sylvestris","Conifer","Spatial Genetic Structure","","Country: Scotland","Gonzalez-Diaz, P, Jump, AS, Perry, A, Wachowiak, W, Lapshina, E, Cavers, S","2017","Ecology and management history drive spatial genetic structure in Scots pine","Forest Ecology And Management","400:68-76","Empirical paper","","","","Forest management practices that remove trees from stands can promote substantial changes in the distribution of genetic diversity within and among populations at multiple spatial scales. In small and isolated populations, elevated inbreeding levels might reduce fitness of subsequent generations and threaten forest resilience in the long term. Comparing fine-scale spatial genetic structure (SGS) between life stages (e.g. adult and juvenile cohorts) can identify when populations have undergone disturbance, even in species with long generation times. Here, we studied the effects of historical and contemporary forest management, characterized by intense felling and natural regeneration respectively, on genetic diversity and fine-scale SGS in adult and juvenile cohorts. We examined fragmented Scots pine (Pinus sylvestris L.) stands in the Scottish Highlands, and compared them with a remote, unmanaged stand. A total of 777 trees were genotyped using 12 nuclear microsatellite markers. No difference was identified in allelic richness or gene diversity among stands or life stages, suggesting that historical and contemporary management have not impacted levels of genetic variation. However, management appears to have changed the spatial distribution of genetic variation. Adult genotypes from managed stands were more spatially structured than in the unmanaged stand, a difference mediated by contrasts in tree density, degree of fragmentation of stands at the time of establishment and rate of gap creation. Surprisingly, juveniles were less spatially structured than adults in the managed stands, suggesting an historical erosion of the structure of the adult cohort but contemporary recovery to natural dynamics, and indicating a high capacity of the species to recover after disturbance. Here we showed that using the spatial component of genetic diversity can help to detect both historical and contemporary effects of disturbance in tree populations. Evaluation of successional change is important to adequately detect early responses of tree populations to forest management practices. Overall, our study suggests that combining sustainable management with forest conservation practices that ensure larger effective population sizes is key to successfully maintaining genetic diversity in Scots pine."
"Pinus sylvestris","Conifer","DNA barcoding","","Worldwide","Celinski, K, Kijak, H, Wojnicka-Poltorak, A, Buczkowska-Chmielewska, K, Sokolowska, J, Chudzinska, E","2017","Effectiveness of the DNA barcoding approach for closely related conifers discrimination: A case study of the Pinus mugo complex","Comptes Rendus Biologies","340:339-348","Empirical paper","","","","DNA barcoding is a standard and efficient method, frequently used for identification, discrimination and discovery of new species. Although this approach is very useful for classifying the world's biodiversity, little is known about its usefulness in barcoding at lower taxonomic level and its discrimination rate for closely related species, like conifers. In this study, we compared the genetic variation of eight chloroplast DNA barcode regions (matK, rbcL, trnH-psbA, trnL-trnF, rpl20-rps18, trnV, ycf1, ycf2) in 17 conifers - three closely related pines from Pinus mugo complex and 14 more distant conifers representing two genera and four sections of the Pinaceae family. The discrimination rate for a single and for multiple DNA barcode regions analyzed in this study was estimated using the Tree-Building and PWG-Distance methods. The usefulness of the DNA barcoding approach for analyzing and resolving taxonomic inconsistency among closely related and more phylogenetically distant conifers was evaluated and discussed. "
"Pinus sylvestris","Conifer","Hybridisation","","European","Kormutak, A, Galgoci, M, Manka, P, Koubova, M, Jopcik, M, Sukenikova, D, Bolecek, P, Gomory, D","2017","Field-based artificial crossings indicate partial compatibility of reciprocal crosses between Pinus sylvestris and Pinus mugo and unexpected chloroplast DNA inheritance","Tree Genetics & Genomes","13:339-348","Empirical paper","","","","Crossability relationships between Scots pine (Pinus sylvestris L.) and mountain dwarf pine (Pinus mugo Turra) was studied, using artificial pollination approach. Partial compatibility of the reciprocal crossings of these species was proved experimentally, validating the idea of a spontaneous formation of their hybrid swarms under natural conditions. The hybrids were validated using organellar DNA markers and nuclear DNA microsatellites. Based on the percentage of filled seeds, the interspecific crossings were less efficient than the intraspecific cross-pollinations of P. sylvestris and P. mugo individuals. Both species were found to intercross readily with individuals of their putative hybrid swarm, P. mugo exhibiting a higher hybridological affinity towards putatively hybrid individuals than P. sylvestris. Validation of the hybrids confirmed the paternal inheritance of chloroplast DNA (cpDNA) in the combination P. sylvestris x P. mugo only. Surprisingly, in the reciprocal crossing P. mugo x P. sylvestris, maternal inheritance of cpDNA was revealed. Obtained results offer a new insight into the direction and intensity of gene flow within the hybrid swarms of Scots pine and mountain dwarf pine."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Hebda, A, Wojkiewicz, B, Wachowiak, W","2017","Genetic characteristics of Scots pine in Poland and reference populations based on nuclear and chloroplast microsatellite markers","Silva Fennica","51:6873-6881","Empirical paper","","","","Polymorphisms at a set of eighteen nuclear (nSSR) and chloroplast (cpSSR) microsatellite loci were investigated in sixteen populations of Scots pine (Pinus sylvestris L.) derived from the provenance trial experiment and representative of the species distribution range and climatic zones in Poland. The patterns of genetic variation were compared to the reference samples from the species distribution in Europe and Asia. A similar level of genetic variation and no evidence of population structure was found among the Polish stands. They showed genetic similarity and homogenous patterns of allelic frequency spectra compared to the Northern European populations. Those populations were genetically divergent compared to the marginal populations from Turkey, Spain and Scotland. The population structure patterns reflect the phylogeography of the species and the divergence of populations that most likely do not share recent history. As the analysed provenance trial populations from Poland are diverged in phenotypic traits but are genetically similar, they could be used to test for selection at genomic regions that influence variation in quantitative traits."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Wojnicka-Poltorak, A, Celinski, K, Chudzinska, E","2017","Genetic differentiation between generations of Pinus sylvestris natural population: a case study from the last European primeval forest","Austrian Journal Of Forest Science","134:261-280","Empirical paper","","","","Old stands of trees in the Bialowieza Primeval Forest in north-eastern Poland represent a primeval gene pool, which has not been subject to human selection and which maintains attributes of the ancient virgin forests that once covered central Europe. We used isozyme and simple sequence repeat (SSR) markers to estimate the level of genetic variation in a naturally renewed population of Pinus sylvestris, with respect to its demographic structure. Our study revealed a high level of intra-population diversity, expressed by uneven allele distribution, observed and individual heterozygosity and a very high percentage of unique multi-locus genotypes (92% for isozymes and 100% for SSR). Significant temporal changes in allele frequencies were detected between particular age classes. The observed fixation index F-IS indicated an excess of homozygotes increasing with age class. The Bayesian clustering method detected two genetic clusters: the first containing the two youngest age classes and the second containing the remaining three age classes. Our results revealed temporal dynamics of the genetic structure of the Scots pine population, probably resulting from the interaction of many factors in the past such as fluctuating reproduction episodes, gene inflow, selection and adaptation processes, and fire regimes."
"Pinus sylvestris ","Conifer","Genetic diversity assessment","","European","Wojnicka-Poltorak, A, Celinski, K, Chudzinska, E","2017","Genetic Diversity among Age Classes of a Pinus sylvestris (L.) Population from the Bialowieza Primeval Forest, Poland","Forests","8:5754-5765","Empirical paper","","","","The Bialowieza Primeval Forest (BPF) is Europe's last primeval forest and an irreplaceable area for biodiversity conservation due to its size, protection status, and substantially undisturbed nature. There is no other forest in Europe with such a large surface representing highly-advanced natural succession. This article reports on the first analysis of the genetic variability and demographic structure of a self-renewed Pinus sylvestris population located in BPF, using both chloroplast and mitochondrial DNA markers. The analysis of molecular variance (AMOVA) for chloroplast simple sequence repeats (cpSSRs) revealed a significant genetic differentiation among age classes that accounted for about 2% of the total variance, comparable to those reported among different populations of Scots pine. None of the 117 detected chloroplast haplotypes were common to all age classes. Haplotype diversity ranged from 0.370 to 0.415 for cpSSRs and from 0.320 to 0.455 for mitochondrial markers. The genetic variation of the studied age classes-represented by mitochondrial markers-strongly depicts the maternal genetic structure, indicating limited seed dispersal. Temporal genetic substructuring is maintained within a self-renewed population of Scots pine from the BPF."
"Pinus sylvestris ","Conifer","Genetic diversity assessment","","Asian","Bilgen, BB, Kaya, N","2017","GENETIC DIVERSITY AMONG PINUS SYLVESTRIS L. POPULATIONS AND ITS IMPLICATIONS FOR GENETIC CONSERVATION: COMPARISON OF NUCLEAR AND CHLOROPLAST MICROSATELLITE MARKERS","Fresenius Environmental Bulletin","26:6873-6881","Empirical paper","","","","Scots pine (Pinus sylvestris L.) is one of the most widely distributed forest trees belonging to Pinaceae family in the world. The most southern distribution of its populations is located in Turkey. In this study, altitudinal genetic variation in P. sylvestris populations was determined via cpSSR and nSSR markers. Cones were gathered from 149 trees in five populations that represent five different elevational zones from sea level to 2250 meters in Turkey. A total of 32 alleles were determined for analyzed six cpSSR loci. The cpSSR alleles were formed 87 different haplotypes. The percentage of unique haplotypes was 65.52%. The results of AMOVA showed that the genetic diversity within populations was very high (99.8% for cpSSR and 98.3% for nSSR). Even though the studied populations are peripheral (the most southern ones in the distribution area of Scots pine), their genetic variation is still high. The results suggest that high priority should be given to peripheral populations for in situ conservation activities, as long as they have high genetic variation, because of their potential for adaptation to changing environments. The most suitable populations for forestry practices should be selected with strong emphasis on geographic location and elevation gradients."
"Pinus sylvestris ","Conifer","Genetic diversity assessment +  Spatial Genetic Structure","","European","Verbylaite, R, Pliura, A, Lygis, V, Suchockas, V, Jankauskiene, J, Labokas, J","2017","Genetic Diversity and Its Spatial Distribution in Self-Regenerating Norway Spruce and Scots Pine Stands","Forests","8","Empirical paper","","","","Tree genetic diversity is among the most important factors determining the sustainability of forest ecosystems. The main aim of the present study was to track possible changes in genetic diversity of regenerating populations of Norway spruce (Picea abies (L.) H. Karst) and Scots pine (Pinus sylvestris L.) in areas subjected either to a natural disturbance (windthrows and subsequent clear-cutting of the affected spruce stand) or to a changed land-use legacy (pine regeneration on abandoned agricultural land) with the aim of testing whether the new forest generation retains the genetic diversity of the putative maternal stand. Eight highly polymorphic microsatellite loci were used to reveal the genetic diversity and its spatial distribution in the studied tree populations. Self-regenerating juveniles of Norway spruce and Scots pine were spatially random and as genetically diverse as in the putative maternal populations. Genetic differentiation between putatively maternal trees and regenerating juveniles was low for both species. A high genetic diversity and random spatial genetic structure revealed in the regenerating populations provides a basis for the formation of evolutionary and ecologically sound stands able to adapt to ever-changing climatic conditions. Information on the genetic dynamics of the studied natural populations of long-lived coniferous tree species may be important for evaluating possible changes in genetic diversity at a local scale following forest ecosystem disturbances and changes in land-use legacies."
"Pinus sylvestris ","Conifer","Genecology","","European","Kujala, ST, Knurr, T, Karkkainen, K, Neale, DB, Sillanpaa, MJ, Savolainen, O","2017","Genetic heterogeneity underlying variation in a locally adaptive clinal trait in Pinus sylvestris revealed by a Bayesian multipopulation analysis","Heredity","118:413-423","Empirical paper","","","","Local adaptation is a common feature of plant and animal populations. Adaptive phenotypic traits are genetically differentiated along environmental gradients, but the genetic basis of such adaptation is still poorly known. Genetic association studies of local adaptation combine data over populations. Correcting for population structure in these studies can be problematic since both selection and neutral demographic events can create similar allele frequency differences between populations. Correcting for demography with traditional methods may lead to eliminating some true associations. We developed a new Bayesian approach for identifying the loci underlying an adaptive trait in a multipopulation situation in the presence of possible double confounding due to population stratification and adaptation. With this method we studied the genetic basis of timing of bud set, a surrogate trait for timing of yearly growth cessation that confers local adaptation to the populations of Scots pine (Pinus sylvestris). Population means of timing of bud set were highly correlated with latitude. Most effects at individual loci were small. Interestingly, we found genetic heterogeneity (that is, different sets of loci associated with the trait) between the northern and central European parts of the cline. We also found indications of stronger stabilizing selection toward the northern part of the range. The harsh northern conditions may impose greater selective pressure on timing of growth cessation, and the relative importance of different environmental cues used for tracking the seasons might differ depending on latitude of origin."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","Asian","Petrova, IV, Sannikov, SN, Tembotova, FI, Sannikova, NS, Farzaliev, VS, Mollaeva, MZ, Egorov, EV","2017","Genogeography of Pinus sylvestris L. populations in the Greater Caucasus and Crimea","Russian Journal Of Ecology","48:524-531","Empirical paper","","","","Allozyme analysis of 18 Pinus sylvestris L. populations from seven landscape-geographic groups has been performed in the Greater Caucasus, Crimea, and Russian Plain. The results show that populations of the Mt. Elbrus region (isolated by high mountain ridges) are characterized by lower polymorphism and most distinct differentiation (at the level of geographic race) from other populations, which are differentiated from each other at the level of geographic groups. Genetic gradients (boundaries) between populations reach a maximum on transects across the Greater Caucasus Range, and Transcaucasian populations are more similar to populations of the Russian Plain, compared to North Caucasian populations, which confirms the hypothesis of ancestral connections between their gene pools."
"Pinus sylvestris","Conifer","Genetic diversity assessment +  Phylogeography","","European","Toth, EG, Vendramin, GG, Bagnoli, F, Cseke, K, Hohn, M","2017","High genetic diversity and distinct origin of recently fragmented Scots pine (Pinus sylvestris L.) populations along the Carpathians and the Pannonian Basin","Tree Genetics & Genomes","13:277-286","Empirical paper","","","","Historical evolutionary events highly affect the modern-day genetic structure of natural populations. Scots pine (Pinus sylvestris L.), as a dominant tree species of the Eurasian taiga communities following the glacial cycles of the Pleistocene, has survived in small, scattered populations at the range limits of its south-eastern European distribution. In this study, we examined genetic relationships, genetic divergence and demographic history of peripheral populations from central-eastern Europe, the Carpathian Mountains and the Pannonian Basin. Four hundred twenty-one individuals from 20 populations were sampled and characterized with both nuclear and chloroplast simple sequence repeat (SSR) markers. Standard population genetic indices, the degree of genetic differentiation and spatial genetic structure were analysed. Our results revealed that peripheral Scots pine populations retained high genetic diversity despite the recently ongoing fragmentation and isolation of the persisting relict populations. Analysis of molecular variance (AMOVA) showed 7% among-population genetic differentiation, and there was no isolation by distance among the island-like occurrences. Genetic discontinuities with strong barriers (99-100% bootstrap support) were identified in the Carpathians. Based on both marker types, populations of the Western Carpathians were delimited from those inhabiting the Eastern Carpathians, and two main genetic lineages were traced that most probably originate from two main refugia. One refugium presumably existed in the region of the Eastern Alps with the Hungarian Plain, while the other was probably found in the Eastern Carpathians. These findings are supported by recent palynological records. The strongest genetic structure was revealed within the Romanian Carpathians on the basis of both marker types. With only some exceptions, no signs of recent bottlenecks or inbreeding were detected. However, Carpathian natural populations of Scots pine are highly fragmented and have a small census size, though they have not yet been affected by genetic erosion induced by isolation."
"Pinus sylvestris","Conifer","Conservation","","European","Hernandez-Tecles, E, de las Heras, J, Lorenzo, Z, Navascues, M, Alia, R","2017","Identification of gene pools used in restoration and conservation by chloroplast microsatellite markers in Iberian pine species","Forest Systems","26:6873-6881","Empirical paper","","","","Aim of study: To contribute to the characterization of the origin of material used in afforestation, restoration or conservation activities by using Cp-SSR markers. Area of study: We used information from the natural range of Iberian pines, from Spain. Material and methods: We used Iberian pines as an example to undertook gene pool characterization based on a wide Iberian sample of 97 populations from five Pinus species (Pinus halepensis, Pinus pinaster, Pinus nigra, Pinus sylvestris and Pinus uncinata). Haplotypes from each analyzed tree (derived from nine chloroplast microsatellites markers in P. halepensis and six in the rest of the species) were obtained. Based on this information we subdivided each species in regions (considering both genetic structure and its application in afforestation, restoration and conservation programs) and tested the assignation of populations to the different groups based on the genetic distance among samples. Main results: The rate of successful identification of populations among the different species was very high (> 94 %) for P. nigra, P. sylvestris and P. uncinata, high (81 %) for P. pinaster, and low (< 65 %) for P. halepensis. Research highlights: Chloroplast DNA markers from extensive population datasets can be used to assign the origin of the forest reproductive material in some pine species."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Hebda, A, Skrzyszewski, J, Wachowiak, W","2017","Phenotypic differentiation and genetic background variation of Polish provenances of Pinus sylvestris L.","Sylwan","161:277-286","Empirical paper","","","","We looked at the patterns of differentiation at a set of phenotypic traits of Scots pine populations derived from different environmental conditions of the species distribution range in Poland. The growth traits were tested over 47 years at the provenance trial experiment in the Carpathians. The phenotypic differentiation of the populations was compared to diversity estimates at a set of ten nuclear microsatellite markers. Scots pine populations were highly differentiated concerning diameter at breast high, stand volume, stem straightness and crown width according to the provenance and climatic zones. At the same time a low genetic diversity for microsatellite markers and no evidence of population structure was found among proveniences. Local populations from the Carpathian Mountains had lower genetic variation and weaker growth compared to lowland provenances. Among the tested populations Scots pine from lowlands were characterized by the great growth potential and good adaptation to the severe climate of the Carpathians. Populations that showed high quantitative traits differentiation were genetically homogenous at the neutral loci. The results indicate that there are some regions in the genome under selection that drive species adaptive variation."
"Pinus sylvestris","Conifer","Marker development","","European","Donnelly, K, Cottrell, J, Ennos, RA, Vendramin, GG, A'Hara, S, King, S, Perry, A, Wachowiak, W, Cavers, S","2017","Reconstructing the plant mitochondrial genome for marker discovery: a case study using Pinus","Molecular Ecology Resources","17:943-954","Empirical paper","","","","Whole-genome-shotgun (WGS) sequencing of total genomic DNA was used to recover similar to 1 Mbp of novel mitochondrial (mtDNA) sequence from Pinus sylvestris (L.) and three members of the closely related Pinus mugo species complex. DNA was extracted from megagametophyte tissue from six mother trees from locations across Europe, and 100-bp paired-end sequencing was performed on the Illumina HiSeq platform. Candidate mtDNA sequences were identified by their size and coverage characteristics, and by comparison with published plant mitochondrial genomes. Novel variants were identified, and primers targeting these loci were trialled on a set of 28 individuals from across Europe. In total, 31 SNP loci were successfully resequenced, characterizing 15 unique haplotypes. This approach offers a cost-effective means of developing marker resources for mitochondrial genomes in other plant species where reference sequences are unavailable."
"Pinus sylvestris","Conifer","Gene flow +  Genecology","","Country: Scotland","Whittet, R, Cavers, S, Cottrell, J, Rosique-Esplugas, C, Ennos, R","2017","Substantial variation in the timing of pollen production reduces reproductive synchrony between distant populations of Pinus sylvestris L. in Scotland","Ecology And Evolution","7:5754-5765","Empirical paper","","","","The ability of a population to genetically adapt to a changing environment is contingent not only on the level of existing genetic variation within that population, but also on the gene flow received from differently adapted populations. Effective pollen-mediated gene flow among plant populations requires synchrony of flowering. Therefore differences in timing of flowering among genetically divergent populations may reduce their ability to adapt to environmental change. To determine whether gene flow among differently adapted populations of native Scots pine (Pinus sylvestris) in Scotland was restricted by differences in their flowering phenology, we measured timing of pollen release among populations spanning a steep environmental gradient over three consecutive seasons (2014-2016). Results showed that, over a distance of 137km, there were as many as 15.8days' difference among populations for the predicted timing of peak pollen shedding, with the earliest development in the warmer west of the country. There was much variation between years, with the earliest development and least synchrony in the warmest year (2014) and latest development and greatest synchrony in the coolest year (2015). Timing was negatively correlated with results from a common-garden experiment, indicative of a pattern of countergradient variation. We conclude that the observed differences in reproductive synchrony were sufficient to limit gene flow via pollen between populations of P.sylvestris at opposite ends of the environmental gradient across Scotland. We also hypothesize that continually warming, or asymmetrically warming spring temperatures will decrease reproductive synchrony among pine populations."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Dering, M, Kosinski, P, Wyka, TP, Pers-Kamczyc, E, Boratynski, A, Boratynska, K, Reich, PB, Romo, A, Zadworny, M, Zytkowiak, R, Oleksyn, J","2017","Tertiary remnants and Holocene colonizers: Genetic structure and phylogeography of Scots pine reveal higher genetic diversity in young boreal than in relict Mediterranean populations and a dual colonization of Fennoscandia","Diversity And Distributions","23:540-555","Empirical paper","","","","Aim Scots pine is one of the dominant tree species in forest ecosystems of the temperate and boreal zones in Eurasia. Since the Tertiary, it has persisted also in the Mediterranean region, forming relict populations. In this study, we investigate range-wide genetic diversity of Scots pine, aiming to provide comprehensive information on the phylogeography and genetic resources of the species. LocationEurope and Asia. Methods Thirteen paternally inherited chloroplast microsatellite (cpSSR) loci were used to investigate the genetic structure of 62 populations from Fennoscandia and 30 populations from the Mediterranean. We also surveyed variability of two maternally inherited mitochondrial DNA (mtDNA) regions and additionally included literature data from 156 populations (248 populations in total). ResultsScots pine retains an overall high genetic diversity in the chloroplast genome but, unexpectedly, the historically younger populations from Fennoscandia showed statistically higher mean intrapopulation diversity than the Mediterranean stands (0.807 and 0.750, respectively). The latter also contained a lower number of private cpSSR haplotypes. Population differentiation with respect to mtDNA was higher (G(ST)=0.628) than at cpSSR (G(ST)=0.015) indicating an efficient pollen-mediated gene flow among refugial populations of the species. One novel haplotype mtDNA was found, increasing the number of known mitotypes for the species from 4 to 5. The geographic distribution of mitotypes was structured into four groups corresponding to the main refugial areas of the species. Main conclusions Genetic impoverishment of the Mediterranean populations may enhance their vulnerability to future environmental changes. The spatial distribution of two mitotypes in Fennoscandia, featuring predominance of mitotype a in Norway and Sweden and mitotype b in Finland, gives strong support for dual colonization of that region from south-eastern (Finland) and south-western (Sweden) directions. These results thus provide new insights into both Holocene expansion of Scots pine and the present distribution of species' genetic resources."
"Pinus sylvestris","Conifer","Genetic diversity assessment","","European","Zimmer, K, Sonstebo, JH","2018","A preliminary study on the genetic structure of Northern European Pinus sylvestris L. by means of neutral nuclear microsatellite markers","Scandinavian Journal Of Forest Research","33:6-13","Empirical paper","","","","This paper aimed to investigate the genetic structure (GS) of Scots pine in the northern area of its distribution range by means of seven neutral nuclear microsatellite markers. In particular, the postglacial recolonization of these areas and possible different adaptation patterns in distinct refugia were studied. The GS and diversity were assessed with seven pairs of neutral nuclear microsatellite primers. A high genetic diversity was found in the Scots pine material tested, along with a shallow GS. This pattern is typical for recolonized areas and species with large population sizes, which are connected by pollen-mediated gene flow. A STRUCTURE analysis found two genetic groups to be the most likely, one south-eastern and one north-western group that meet in Fennoscandia. This indicates that Scots pine recolonization of Fennoscandia might have taken place from two different directions (south-west and north-east). Scots pine that recolonized the area originated in at least two different refugia during the last glacial maximum. The glacial survival in distinct refugia can have led to different adaptation patterns and growth optima in the different groups as reflected in the formation of latewood content, where lineage was a significant influencing factor."
"Pinus sylvestris","Conifer","Adaptation","","Country: Scotland","Donnelly, K, Cavers, S, Cottrell, JE, Ennos, RA","2018","Cryptic genetic variation and adaptation to waterlogging in Caledonian Scots pine, Pinus sylvestris L.","Ecology And Evolution","8:8665-8675","Empirical paper","","","","Local adaptation occurs as the result of differential selection among populations. Observations made under common environmental conditions may reveal phenotypic differences between populations with an underlying genetic basis; however, exposure to a contrasting novel environment can trigger release of otherwise unobservable (cryptic) genetic variation. We conducted a waterlogging experiment on a common garden trial of Scots pine, Pinus sylvestris (L.), saplings originating from across a steep rainfall gradient in Scotland. A flood treatment was maintained for approximately 1year; physiological responses were gauged periodically in terms of photochemical capacity as measured via chlorophyll fluorescence. During the treatment, flooded individuals experienced a reduction in photochemical capacity, F-v/F-m, this reduction being greater for material originating from drier, eastern sites. Phenotypic variance was increased under flooding, and this increase was notably smaller in saplings originating from western sites where precipitation is substantially greater and waterlogging is more common. We conclude that local adaptation has occurred with respect to waterlogging tolerance and that, under the flooding treatment, the greater increase in variability observed in populations originating from drier sites is likely to reflect a relative absence of past selection. In view of a changing climate, we note that comparatively maladapted populations may possess considerable adaptive potential, due to cryptic genetic variation, that should not be overlooked."
"Pinus sylvestris ","Conifer","Genetic diversity assessment","","European","Urbaniak, L, Lesiczka, P, Gasiorowska, E, Pawlaczyk, EM, Androsiuk, P, Lewandowska-Wosik, A, Voncina, G","2018","Genetic and phenotypic relationships among Pinus sylvestris populations in the Pieniny National Park","Archives Of Biological Sciences","70:289-297","Empirical paper","","","","The phenotypic and genetic relationships among five Pinus sylvestris populations in the western part of the Carpathian Mountains were analyzed based on seven morphological needle traits and 67 loci using 10 RAPD primers. Three of the studied populations were on the western side (Macelowa Gora, Czubatka, Lazowa Skalka) and two were located in the central part (Sokolica, Zamkowa Gora) of the Pieniny National Park. The examined populations had short needles, which is characteristic for mountain habitats of the Scots pine. The populations from the Pieniny Mts. had fewer rows of stomata on both sides of the needles than others studied stands of Eurosiberian Scots pine. The number of stomata on both flat and convex sides of the needles was similar to the values observed for populations growing on the nearby Tatra Mountains. Moreover, when these two traits are considered, the populations from Sokolica and Lazowa Skalka share the highest degree of similarity. Nei's genetic distances and genetic identities between the populations were calculated on the basis of RAPD loci. The results show that the lowest Nei's distance exists between the populations from the western part of the Pieniny Mts. - Macelowa Gora and Czubatka, and its central part - Sokolica and Zamkowa Gora, with the highest values recorded between the populations of Zamkowa Gora and Czubatka, and Lazowa Skalka and Czubatka. A similar pattern of phenotypic and genetic relations that was observed between the populations in both regions of the Pieniny Mountains could be the result of planting-seed material sourced from the central Pieniny Mts. in the area of western Pieniny Mts."
"Pinus sylvestris","Conifer","Hybridisation","","European","Kormutak, A, Galgoci, M, Sukenikova, D, Bolecek, P, Libantova, J, Gomory, D","2018","Maternal inheritance of chloroplast DNA in Pinus mugo Turra: a case study of Pinus mugo x Pinus sylvestris crossing","Plant Systematics And Evolution","304:71-76","Empirical paper","","","","The opposite modes of chloroplast DNA (cpDNA) inheritance were found to operate in the reciprocal crossings of Scots pine (Pinus sylvestris L.) and mountain dwarf pine (Pinus mugo Turra). The crossings were found to be partially compatible. In P. sylvestris x P. mugo crossing, the paternal transmission of cpDNA to the offspring takes place corroborating the generally acknowledged concept of the paternal cpDNA inheritance in gymnosperms. On the contrary, in P. mugo x P. sylvestris crossing the seed progeny exhibited P. mugo haplotype of the mother tree deviating conspicuously from the above concept. In the open pollination offspring of the putatively hybrid individuals of the Scots and mountain dwarf pines, a biparental inheritance of cpDNA was revealed in mother tree with P. mugo haplotype indicating a loosened control of the maternal inheritance of cpDNA in the putative hybrids. Implications and impacts of this finding for further studies are discussed."
